status;official;origin;balancedVersion;IGNORE_workComment;card_code;title;IGNORE_phaseUp;phaseUp;phaseDown;cost;startingMegacredits;card_Type;IGNORE_tag_one;IGNORE_tag_two;IGNORE_tag_three;tagsId;vpNumber;vpScaling;IGNORE_requirement_desc;IGNORE_description;effectSummaryType;effectSummaryOption;effectSummaryType2;effectSummaryOption2;prerequisiteType;prerequisiteTresholdType;prerequisitePaidRessource;prerequisiteTag;prerequisiteTagId;prerequisiteTresholdStep;prerequisiteTresholdValue;IGNORE_stockableRessource1;IGNORE_stockableRessource1;IGNORE_stockableRessource1;stockableRessource;title_en;title_fr;vpText_en;vpText_fr;effectSummaryText_en;effectSummaryText_fr;effectText_en;effectText_fr;effectSummaryText2_en;effectSummaryText2_fr;effectText2_en;effectText2_fr;playedText_en;playedText_fr;prerequisiteSummaryText_en;prerequisiteSummaryText_fr;prerequisiteText_en;prerequisiteText_fr;actionTextOption1_en;actionTextOption1_fr;actionTextOption2_en;actionTextOption2_fr
validated;yes;promo;;;P09;Progressive Policies;III;III;;8;;blueProject;science;;;2;;0;;ACTION: Spend 10 MC to raise the oxygen 1 step. Reduce this by 5 MC if you have 4 or more EVENT.;action;scalingCostActivation;;;;;;;;;;;;;;Progressive Policies;Politiques Progressives;;;$other_arrow$$skipline$$ressource_megacreditvoid_10$: $other_oxygen$$skipline$$ressource_megacreditvoid_-5$ if 4 $tag_event$;$ressource_megacreditvoid_10$ $other_arrow$ $other_oxygen$$skipline$$ressource_megacreditvoid_-5$ if 4 $tag_event$;ACTION: Spend 10 MC to raise the oxygen 1 step. Reduce this by 5 MC if you have 4 or more $tag_event$.;ACTION: Dépensez 10 MC pour augmenter le niveau d'oxygène de 1. Ce coût est réduit de 5MC si vous avez 4 $tag_event$ ou plus en jeu.;;;;;;;;;;;$ressource_megacreditvoid_10$  $other_oxygen$$skipline$$ressource_megacreditvoid_-5$ if 4 $tag_event$;;;
validated;yes;promo;;;P10;Synthetic Catastrophe;;;;0;;redProject;event;;;9;;0;;You may return another red card you have in play to your hand.;;;;;;;;;;;;;;;;Synthetic Catastrophe;Catastrophes Synthétique ;;;;;;;;;;;You may return another red card you have in play to your hand.;Vous pouvez renvoyer dans votre main une autre carte rouge que vous avez en jeu. ;;;;;;;;
validated;yes;promo;;;P11;Self-Replicating Bacteria;III;III;;8;;blueProject;microbe;;;8;;0;;ACTION: Add a microbe to this card, or remove 5 microbes from this card to play a card from your hand. You pay 25 MC less for it.;action;;;;;;;;;;;microbe;;;microbe;Self-Replicating Bacteria;Bactéries Clonées;;;$other_arrow$$ressource_microbe$$skipline$or$skipline$-5$ressource_microbe$:$other_omnicard$$ressource_megacreditvoid_-25$;$other_arrow$$ressource_microbe$$skipline$ou$skipline$-5$ressource_microbe$:$other_omnicard$$ressource_megacreditvoid_-25$;ACTION: Add a microbe to this card, or remove 5 microbes from this card to play a card from your hand. You pay 25 MC less for it.;ACTION: ajoutez un microbe sur cette carte ou retirez 5 microbes de cette carte pour jouer une carte de votre main. Le coût associé à cette carte est réduit de 25 MC.;;;;;;;;;;;ressource_microbe$;ressource_microbe$;-5$ressource_microbe$:$other_omnicard$$ressource_megacreditvoid_-25$;-5$ressource_microbe$:$other_omnicard$$ressource_megacreditvoid_-25$
validated;no;promo;remove;;P12;ArkLight;;;;;43;corporation;plant;animal;;6,7;*;1;;EFFECT: When you play an ANIMAL or PLANT, including these, add an animal to this card.;trigger;;;;;;;;;;;animal;;;animal;ArkLight;ArkLight;/ $ressource_animal$$ressource_animal$;/ $ressource_animal$$ressource_animal$;$tag_animal$ / $tag_plant$:$skipline$$ressource_animal$;$tag_animal$ / $tag_plant$:$skipline$$ressource_animal$;EFFECT: When you play an $tag_animal$ or $tag_plant$, including these, add an animal to this card.;EFFET: Lorsque vous jouez $tag_animal$ or $tag_plant$ (y compris ceux-ci), ajoutez un $ressource_animal$ à cette carte.;;;;;;;;;;;;;;
validated;yes;promo;add;;P12B;ArkLight B;;;;;43;corporation;plant;animal;;6,7;*;1;;EFFECT: When you play an ANIMAL or PLANT, including these, add an animal to this card.;production;;trigger;;;;;;;;;animal;;;animal;ArkLight B;ArkLight B;/ $ressource_animal$$ressource_animal$;/ $ressource_animal$$ressource_animal$;$ressource_megacreditvoid_1$ / $ressource_animal$;$ressource_megacreditvoid_1$ / $ressource_animal$;During the production phase, this card produces 1 MC per $ressource_animal$ here.;Lors de la phase de production, cette carte produit 1 MC par $ressource_animal$ sur cette carte. ;$tag_animal$ / $tag_plant$:$skipline$$ressource_animal$;$tag_animal$ / $tag_plant$:$skipline$$ressource_animal$;EFFECT: When you play an ANIMAL or PLANT, including these, add an animal to this card.;Lors de la phase de production, cette carte produit 1 MC par $ressource_animal$ sur cette carte. ;;;;;;;;;;
validated;yes;promo;;;P13;Celestior;;;;;50;corporation;space;;;1;;0;;ACTION: Reveal the top 3 cards of the deck. Place a card with an EVENT revealed this way into your hand.;action;;;;;;;;;;;;;;;Celestior;Celestior;;;$other_arrow$$skipline$3$other_researchcard$$tag_event$:$skipline$$other_hand$$ressource_card$;$other_arrow$$skipline$3$other_researchcard$$tag_event$:$skipline$$other_hand$$ressource_card$;ACTION: Reveal the top 3 cards of the deck. Place a card with an EVENT revealed this way into your hand.;ACTION: Révélez 3 cartes du deck. Piochez une carte avec $tag_event$ parmi les cartes révélées.;;;;;;;;;;;3$other_researchcard$$tag_event$:$skipline$$other_hand$$ressource_card$;;;
validated;yes;promo;;;P14;DevTechs;;;;;40;corporation;building;;;0;;0;;EFFECT: When you play a green card, you pay 2 MC less for it.;trigger;;;;;;;;;;;;;;;DevTechs;DevTechs;;;$other_greencard$: $ressource_megacreditvoid_-2$;$other_greencard$: $ressource_megacreditvoid_-2$;EFFECT: When you play a green card, you pay 2 MC less for it.;EFFET: Lorsque vous jouez une carte Verte, payez 2MC de moins.;;;;;At the start of the game, reveal the top 5 cards of the deck. Place a green card that was revealed this way into your hand. Discard the rest.;Au début de la partie, révélez 5 cartes du deck. Piochez une carte Verte parmi les cartes révélées.;;;;;;;;
blocked;yes;promo;;need serverside target draw mechanic;P15;Launch Star Incorporated;;;;;36;corporation;science;;;2;;0;;EFFECT: When you play a blue card, you pay 3 MC less for it.;trigger;;;;;;;;;;;;;;;Launch Star Incorporated;Launch Star Incorporated;;;$other_bluecard$: $ressource_megacreditvoid_-3$;$other_bluecard$: $ressource_megacreditvoid_-3$;EFFECT: When you play a blue card, you pay 3 MC less for it.;EFFET: Lorsque vous jouez une carte Bleu, payez 3MC de moins.;;;;;At the start of the game, reveal cards from the deck until you reveal a blue card. Place it into your hand. Discard the rest.;;;;;;;;;
validated;yes;promo;;;P16;Mai-Ni Productions;;;;;48;corporation;earth;;;4;;0;;EFFECT: When you play a green card, draw a card and then discard a card.;trigger;;;;;;;;;;;;;;;Mai-Ni Productions;Mai-Ni Productions;;;$other_greencard$: +$ressource_card$-$ressource_card$;$other_greencard$: +$ressource_card$-$ressource_card$;EFFECT: When you play a green card, draw a card and then discard a card.;EFFET: Lorsque vous jouez une carte Verte, piochez une carte puis déffaussez une carte.;;;;;At the start of the game, play a card from your hand that costs 12MC or less without paying the cost. The requirements of this card must be fullfilled.;Au début de la partie, jouez une carte de votre main dont le coût initial est de 12MC ou moins. Vous devez respecter ses prérequis éventuels.;;;;;;;;
validated;yes;promo;;;P17;Zetasel;;;;;43;corporation;;;;;;0;;EFFECT: When you flip an ocean tile, gain 2 MC and 2 plants.;trigger;;;;;;;;;;;;;;;Zetasel;Zetasel;;;$other_ocean$:$skipline$$ressource_megacreditvoid_2$$ressource_plant$$ressource_plant$;$other_ocean$:$skipline$$ressource_megacreditvoid_2$$ressource_plant$$ressource_plant$;EFFECT: When you flip an ocean tile, gain 2 MC and 2 plants.;EFFET: Lorsque vous révélez une tuile Océan, gagnez 2MC et 2 plantes.;;;;;At the start of the game, + $ressource_card$$ressource_card$$ressource_card$$ressource_card$$ressource_card$$skipline$- $ressource_card$$ressource_card$$ressource_card$$ressource_card$;Au début de la partie, + $ressource_card$$ressource_card$$ressource_card$$ressource_card$$ressource_card$$skipline$- $ressource_card$$ressource_card$$ressource_card$$ressource_card$;;;;;;;;
excluded;yes;promo;;duplicate;P18;Orbital Outpost;I-II;I-II;;16;;blueProject;building;;;0;;0;;Effect: When you play a card with 1 or fewer tags, you pay 3 MC less for it.;;;;;;;;;;;;;;;;Orbital Outpost;;;;;;;;;;;;;;;;;;;;;
validated;yes;promo;;;P19;Bacterial Aggregates;I-II, V;I-II, V;;7;;blueProject;microbe;earth;;8,4;1;0;;#N/A;trigger;;;;;;;;;;;microbe;;;microbe;Bacterial Aggregates;Agrégats de Bactéries;;;$tag_earth$ : $ressource_microbe$$skipline$$other_researchsymbol$ :$other_researchcard$/$ressource_microbe$;$tag_earth$ : $ressource_microbe$$skipline$$other_researchsymbol$ :$other_researchcard$/$ressource_microbe$;EFFECT: When you play a $tag_earth$, including this, add a microbe to this card (5 max).$skipline$EFFECT: When you draw cards during the research phase, draw an additional card for each $ressource_microbe$ on this card (5max).;EFFET: Lorsque vous jouez un $tag-earth$, y compris celui-ci, ajoutez un microbe à cette carte (5 max).$skipline$EFFET: Lorsque de la phase de recherche, piochez +1 carte pour chaque $ressource_microbe$ sur cette carte (5max).;;;;;;;;;;;;;;
validated;yes;promo;;;P20;City Council;III;III;;21;;blueProject;building;;;0;;0;;ACTION: Draw a card. Draw an additional card for each Milestone you have.;action;scalingCostActivation;;;;;;;;;;;;;;City Council;Conseil Municipal;;;$other_arrow$ $ressource_card$$skipline$+ $ressource_card$ / $other_milestone$;$other_arrow$ $ressource_card$$skipline$+ $ressource_card$ / $other_milestone$;ACTION: Draw a card. Draw 1 additional card for each Objective you have.;ACTION: Piochez 1 carte. Piochez 1 carte supplémentaire pour chaque Objectif en votre possession.;;;;;;;;;;;$ressource_card$$skipline$+ $ressource_card$ / $other_milestone$;;;
validated;yes;promo;;;P21;Community Afforestation;III;III;;13;;blueProject;plant;;;6;1;0;;ACTION: Spend 14 MC to gain a forest VP and raise the oxygen 1 step. Reduce this by 4 MC for every Milestone you have.;action;scalingCostActivation;;;;;;;;;;;;;;Community Afforestation;Communauté de Reforestation;;;$other_arrow$$skipline$$ressource_megacreditvoid_14$: $other_forest$$skipline$$ressource_megacreditvoid_-4$ / $other_milestone$;$other_arrow$$skipline$$ressource_megacreditvoid_14$: $other_forest$$skipline$$ressource_megacreditvoid_-4$ / $other_milestone$;ACTION: Spend 14 MC to take 1 Forest VP and raise the oxygen 1 step. Reduce its cost by 4 MC for each Objective you have.;ACTION: Dépensez 14 MC pour gagner un PV Forêt et augmenter l'oxygène de 1 niveau. Ce coût est réduit de 4 MC pour chaque Objectif en votre possession.;;;;;;;;;;;$ressource_megacreditvoid_14$ $other_arrow$ $other_forest$$skipline$$ressource_megacreditvoid_-4$ / $other_milestone$;;;
validated;yes;promo;;;P22;Orbital Outpost;I-II;I-II;;16;;blueProject;building;;;0;;0;;EFFECT: When you play a card with 1 or fewer tags, you pay 3 MC less for it.;trigger;;;;;;;;;;;;;;;Orbital Outpost;Station Orbitale ;;;<=1$tag_wild$:$skipline$$ressource_megacreditvoid_-3$;<=1$tag_wild$:$skipline$$ressource_megacreditvoid_-3$;EFFECT: When you play a card with 1 or fewer tags, you pay 3 MC less for it.;EFFET: Lorsque vous jouez une carte disposant de 1 badge ou moins, son coût est réduit de 3 MC. ;;;;;;;;;;;;;;
validated;yes;promo;;;P23;Gas-Cooled Reactors;III;III;;16;;blueProject;building;;;0;1;0;;ACTION: Spend 12 MC to raise the temperature. Reduce this by 2 MC for every upgraded phase card you have.;action;scalingCostActivation;;;;;;;;;;;;;;Gas-Cooled Reactors;Générateurs à Refroidissement par Gaz ;;;$other_arrow$$skipline$$ressource_megacreditvoid_12$:$other_temperature$$skipline$$ressource_megacreditvoid_-2$/$other_upgrade$;$other_arrow$$skipline$$ressource_megacreditvoid_12$:$other_temperature$$skipline$$ressource_megacreditvoid_-2$/$other_upgrade$;ACTION: Spend 12 MC to raise the temperature. Reduce this by 2 MC for every upgraded phase card you have.;ACTION: Dépensez 12 MC pour augmenter la température de 1 niveau. Ce coût est réduit de 2 MC pour chaque carte Phase améliorée en votre possession. ;;;;;;;;;;;$ressource_megacreditvoid_12$:$other_temperature$$skipline$$ressource_megacreditvoid_-2$/$other_upgrade$;;;
validated;yes;promo;;;P24;Research Grant;III;III;;3;;blueProject;;;;;;0;;"You may play an additional blue or red card this phase.
ACTION: Choose a tag not already present on this card and add it to this card. (Max 3.) This counts as playing a tag.";action;;;;;;;;;;;;;;;Research Grant;Subventions de Recherche ;;;$other_arrow$$tag_wild$;$other_arrow$$tag_wild$;ACTION: Choose a tag not already present on this card and add it to this card. (Max 3.) This counts as playing a tag.;ACTION: Choisissez un badge qui n'est pas encore présent sur cette carte et ajoutez-le à cette carte (3max). C'est considéré comme jouer un badge. ;;;;;You may play an additional blue or red card this phase.;Vous pouvez jouer une carte bleue ou rouge supplémentaire lors de cette phase. ;;;;;$tag_wild$;$tag_wild$;;
validated;yes;promo;;;P25;Zoos;I-V;I-V;;7;;blueProject;animal;;;7;*;1;;"*=1 VP per animal on this card.
EFFECT: When you gain a Milestone, put an animal on this.";trigger;;;;;;;;;;;animal;;;animal;Zoos;Zoos;/ $ressource_animal$;/ $ressource_animal$;$other_milestone$: $ressource_animal$;$other_milestone$: $ressource_animal$;EFFECT: When you reach a milestone, add an animal to this card.;EFFET: Lorsque vous remportez un Objectif, ajoutez un animal sur cette carte. ;;;;;;;;;;;;;;
validated;yes;promo;;need upgraded cards count to be updated instantly, not by the end of the phase;P26;Innovative Technologies Award;;;;16;;redProject;event;;;9;;0;;Raise your TR 1 step for each upgraded phase card you have.;;;;;;;;;;;;;;;;Innovative Technologies Award;Prix de l'Innovation Technologique;;;;;;;;;;;Increase your $other_tr$ by 1 level for each Improved Phase card you have.;Augmentez votre $other_tr$ de 1 niveau pour chaque carte Phase améliorée en votre possession.;;;;;;;;
blocked;yes;promo;;need new event collecting bonus on upgrading phase;P27;Martian Studies Scholarship;;;;11;;redProject;event;;;9;;0;;"Upgrade your phase II card. Gain the ""Bonus"" this phase.";;;;;;;;;;;;;;;;Martian Studies Scholarship;Bourse d'Etudes Martienne;;;;;;;;;;;"Upgrade your Phase card II. Collect the associate ""Bonus"" during this phase.";"Améliorer Votre carte Phase II. Gagnez le ""Bonus"" associé lors de cette phase.";;;;;;;;
validated;yes;promo;;;P28;Genetically Modified Vegetables;IV;IV;;26;;greenProject;microbe;plant;;8,6;;0;;During the production phase, this produces 3 plants.;production;;;;;;;;;;;;;;;Genetically Modified Vegetables;Légumes Génétiquement Modifiés;;;$ressource_plant$$ressource_plant$$ressource_plant$;$ressource_plant$$ressource_plant$$ressource_plant$;During the production phase, this card produces 3 plants.;Lors de la phase de production, cette carte produit 3 plantes. ;;;;;;;;;;;;;;
validated;yes;promo;;;P29;Glacial Evaporation;IV;IV;;18;;greenProject;power;;;3;;0;;#N/A;production;;;;;;;;;;;;;;;Glacial Evaporation;Fonte de la Calotte Glaciaire;;;$ressource_heat$$ressource_heat$$skipline$$ressource_heat$$ressource_heat$;$ressource_heat$$ressource_heat$$skipline$$ressource_heat$$ressource_heat$;During the production phase, this card produce 4 heat.;Lors de la phase de production, cette carte produit 4 chaleurs.;;;;;;;;;;;;;;
validated;yes;promo;;;P30;Tourism;IV;IV;;8;;greenProject;earth;;;4;;0;;#N/A;production;;;;;;;;;;;;;;;Tourism;Tourisme;;;$ressource_megacreditvoid_2$;$ressource_megacreditvoid_2$;During the production phase, this card produce 2 MC.;Lors de la phase de production, cette carte produit 2 MC.;;;;;Increase your $other_tr$ by 1 level for each Objective you have.;Augmentez votre $other_tr$ de 1 niveau pour chaque Objectif en votre possession.;;;;;;;;
implemented;yes;promo;;;P31;Nebu Labs;;;;;25;corporation;;;;;;0;;;trigger;;;;;;;;;;;;;;;Nebu Labs;;;;$other_upgrade$:$ressource_megacreditvoid_2$;$other_upgrade$:$ressource_megacreditvoid_2$;EFFECT: Whenever you reveal an upgraded Phase card during planification, gain 2MC.;EFFET: Lorsque vous révélez une carte Phase upgradée lors de la Planification, gagnez 2MC.;;;;;Upgrade a Phase card.;Améliorez une carte Phase.;;;;;;;;
validated;yes;promo;;;P32;Modpro;;;;;37;corporation;wild;;;10;;0;;;action;;;;;;;;;;;;;;;Modpro;Modpro;;;$other_arrow$$skipline$4$other_researchcard$$tag_wild$$skipline$$other_hand$$ressource_card$;$other_arrow$$skipline$4$other_researchcard$$tag_wild$$skipline$$other_hand$$ressource_card$;ACTION: Reveal the top 4 cards of the deck.$$Add one to your hand that shares a tag with this corporation.$$Discard the rest.;ACTION: Révélez 4 cartes du deck.$$Piochez une carte avec un badge en commun avec cette corporation parmi les cartes révélées.;;;;;Chose a tag and add it to this corporation.;Choisissez un badge et ajoutez le à cette Corporation.;;;;;4$other_researchcard$$tag_wild$$skipline$$other_hand$$ressource_card$;;;
excluded;yes;promo;;need milestones, need marking a milestone.;P35;Austellar;;;;;42;corporation;wild;;;10;;0;;;trigger;;;;;;;;;;;;;;;Austellar;;;;$other_milestone$$other_validate$:$$$other_tr$$other_tr$$other_tr$;$other_milestone$$other_validate$:$$$other_tr$$other_tr$$other_tr$;EFFECT: Whenever you accomplish the marked objective, gain 3 TR.;;;;;;Chose a tag and add it to this corporation.$$At the beginning of the game mark an objective.;;;;;;;;;
excluded;yes;promo;;duplicate;P36;Private Investor Beach;;;;23;;redProject;event;;;9;;0;Milestone earned;Flip an ocean;;;;;;;;;;;;;;;;Private Investor Beach;;;;;;;;;;;;;;;;;;;;;
excluded;yes;promo;;duplicate;P37;Tourism (Game Boy Geek);IV;IV;;24;;greenProject;earth;;;4;;0;;#N/A;;;;;;;;;;;;;;;;Tourism (Game Boy Geek);;;;;;;;;;;;;;;;;;;;;
excluded;yes;promo;;;Z;The Next Step Initiative;;;;;;corporation;plant;;;6;;0;;;;;;;;;;;;;;;;;;The Next Step Initiative;;;;;;;;;;;;;;;;;;;;;
excluded;yes;promo;;;Z;Romirra;;;;;;corporation;building;;;0;;0;;;;;;;;;;;;;;;;;;Romirra;;;;;;;;;;;;;;;;;;;;;
validated;no;fanmade;;;CF1;Point Luna;;;;;25;corporation;earth;;;4;;0;;;production;;trigger;;;;;;;;;;;;;Point Luna;Point Luna;;;$ressource_megacreditvoid_1$/$tag_earth$;;During the production phase, this card produces 1 MC per $tag_earth$ you have, including this one.;Lors de la phase de production, cette carte produit 1 MC pour chaque $tag_earth$ en votre possession, y compris celui-ci.;$tag_earth$: $ressource_card$;$tag_earth$: $ressource_card$;EFFECT: Each time you play a $tag_earth$, draw a card;EFFET: Lorsque vous jouez un badge $tag_earth$, piochez une carte.;;;;;;;;;;
validated;no;fanmade;;;CF2;Pu$hn!k H4ck3r 4ll!@nc3;;;;;40;corporation;building;;;0;;0;;;trigger;;;;;;;;;;;;;;;Pu$hn!k H4ck3r 4ll!@nc3;Pu$hn!k H4ck3r 4ll!@nc3;;;$other_planification$: ?;;EFFECT: Whenever a phase is activated that you did NOT select :$skipline$$other_phase_development$/$other_phase_construction$ : $ressource_megacreditvoid_3$.$skipline$$other_phase_action$ : $ressource_plant$$ressource_heat$+$ressource_wild$.$skipline$$other_phase_production$: chose one:$skipline$$production_+3$$ressource_megacredit$ or $production_+1$$ressource_heat$$production_+1$$ressource_plant$.$skipline$$other_phase_research$: gain $other_researchsymbol$$other_researchcard$.;EFFECT: Lorsqu'une phase que vous n'avez PAS choisie est activée:$skipline$$other_phase_development$/$other_phase_construction$ : $ressource_megacreditvoid_3$.$skipline$$other_phase_action$ : $ressource_plant$$ressource_heat$+$ressource_wild$.$skipline$$other_phase_production$: choisissez un:$skipline$$production_+3$$ressource_megacredit$ ou $production_+1$$ressource_heat$$production_+1$$ressource_plant$.$skipline$$other_phase_research$: gagnez $other_researchsymbol$$other_researchcard$.;;;;;;;;;;;;;;
